Time(s),SoundLevel,Temperature,Humidity
0.50,0,0.00,0.00
1.00,0,0.00,0.00
1.50,0,0.00,0.00
2.01,0,0.00,0.00
2.51,0,0.00,0.00
3.01,0,0.00,0.00
3.51,0,0.00,0.00
4.01,0,35.20,71.00
4.52,0,35.20,71.00
5.02,0,35.20,71.00
5.52,0,35.20,71.00
6.02,0,35.20,71.00
6.52,0,35.20,71.00
7.02,0,35.20,71.00
7.52,0,35.20,71.00
8.02,0,35.20,71.00
8.52,0,35.20,71.00
9.03,0,35.20,71.00
9.53,0,35.20,71.00
10.03,0,35.40,71.00
10.53,0,35.40,71.00
11.03,0,35.40,71.00
11.54,0,35.40,71.00
12.04,0,35.60,71.00
